what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258830993
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258838599
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258843670
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741258843773
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741258843808
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741258848542
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258850839
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258853303
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1741258853303
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258857678
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258878393
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258878408
started,bundle,org.eclipse.wst.common.environment,1.0.301.v200908101600,"org.eclipse.wst.common.environment",1741258903002
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258903040
started,bundle,org.eclipse.emf.codegen,2.5.0.v200906151043,"org.eclipse.emf.codegen",1741258953520
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258953551
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741258953670
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741258953717
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741258969204
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258971602
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741258973087
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258973103
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1741258973118
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258986553
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741259012727
