what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057479635
started,bundle,org.eclipse.jst.ejb.ui,1.1.301.v200908131325,"org.eclipse.jst.ejb.ui",1740057492076
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057492177
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057494174
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057494358
started,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1740057494438
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1740057494438
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057497685
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740057497716
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1740057497799
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057497957
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057497989
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057501889
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057513529
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057521151
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740057521317
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740057521364
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057523213
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057527409
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057530200
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057530278
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057532001
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740057532032
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057535944
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057536007
