what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741264977155
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741264977204
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741264984048
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265027822
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741265028832
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741265029342
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265089226
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265102414
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741265102426
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265105164
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265110743
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741265110799
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741265110836
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265116017
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265130952
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741265131881
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741265132414
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741265145599
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265218776
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741265518845
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741265542708
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741265544569
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741265544948
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741265545333
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1741265545584
