what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207628628
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741207630351
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741207631713
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741207632363
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207632919
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207644214
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741207645874
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741207647562
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741207648225
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207648679
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207652627
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207653732
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207658870
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741207660829
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741207662163
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741207662822
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207663560
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207672750
activated,editor,org.eclipse.wst.css.ui,1.0.401.v200907171457,"org.eclipse.wst.css.core.csssource.source",1741207674278
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741207675449
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741207676102
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207676521
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207699662
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207700830
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741207702634
