what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740062385277
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740062392434
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740062392434
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740062397240
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062405099
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062412659
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062412690
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062414739
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740062414755
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740062418893
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740062418952
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062454871
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062463120
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062465707
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062468134
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740062468474
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062471555
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062484044
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740062489692
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1740062495176
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1740062495914
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062503186
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740062512869
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740062517285
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1740062520958
