what,kind,bundleId,bundleVersion,description,time
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1740643006645
java.specification.version,sysinfo,,,"1.6",1740643006645
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1740643006645
java.version,sysinfo,,,"1.6.0",1740643006645
java.vm.info,sysinfo,,,"mixed mode",1740643006645
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1740643006645
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1740643006645
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1740643006645
java.vm.specification.version,sysinfo,,,"1.0",1740643006645
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1740643006645
java.vm.version,sysinfo,,,"1.6.0-b105",1740643006645
started,bundle,org.eclipse.epp.usagedata.ui,1.1.0.R200906100410,"org.eclipse.epp.usagedata.ui",1740643007665
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643012975
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643014907
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643015145
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740643021561
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643025978
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643045323
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643048804
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1740643072261
started,bundle,org.eclipse.jst.server.core,1.2.0.v20090421,"org.eclipse.jst.server.core",1740643072261
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1740643072277
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.106.v20090814,"org.eclipse.jst.server.tomcat.core",1740643072292
started,bundle,org.eclipse.jst.servlet.ui,1.1.301.v200908101600,"org.eclipse.jst.servlet.ui",1740643072389
started,bundle,org.eclipse.jdt.apt.core,3.3.201.R35x_v20090818-0235,"org.eclipse.jdt.apt.core",1740643072779
