what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1741262836739
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741262857119
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262877930
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262897857
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741262897873
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262905733
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262916777
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262916938
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262916973
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741262924144
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262924998
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262925034
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741262926844
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1741262927360
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262929068
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741262929068
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741262930742
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741262931156
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741262939293
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262942939
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262942939
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262947962
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262949527
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262949630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741262951866
