what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1740643549770
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1740643574209
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1740643590635
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1740643591288
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1740643612317
started,bundle,org.eclipse.jdt.debug,3.5.0.v20090526,"org.eclipse.jdt.debug",1740643615105
started,bundle,org.eclipse.jdt.debug.ui,3.4.1.v20090811_r351,"org.eclipse.jdt.debug.ui",1740643615152
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740643615198
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643625944
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643627667
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.generate.constructor.using.fields",1740643627846
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1740643630971
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643644902
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643648855
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.create.getter.setter",1740643648970
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643657587
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643659647
executed,command,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.edit.text.java.generate.tostring",1740643659770
closed,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1740643669482
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1740643672341
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643700601
started,bundle,org.eclipse.wst.common.environment,1.0.301.v200908101600,"org.eclipse.wst.common.environment",1740643709335
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643742149
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1740643742191
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643748517
