what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1740644413113
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644417936
started,bundle,org.eclipse.jst.server.generic.core,1.0.506.v20090817,"org.eclipse.jst.server.generic.core",1740644417993
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.0.v20090311b,"org.eclipse.jst.server.preview.adapter",1740644417993
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644421430
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740644421481
started,bundle,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser",1740644421594
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740644421771
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740644421798
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1740644435661
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740644435661
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740644439526
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644449256
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644456890
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644456926
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644458869
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740644458908
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740644462973
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740644463015
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740644505999
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740644510683
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644533571
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644541396
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644543244
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740644595714
