what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1740060524207
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740060524207
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineEnd",1740060595388
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1740060604942
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060605835
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060633719
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060636569
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060637595
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1740060649344
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740060651896
executed,command,org.eclipse.ui.ide,3.5.1.M20090826-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1740060665392
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060668687
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060672251
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1740060676084
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.undo",1740060678652
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1740060717934
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740060722053
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.cut",1740060744667
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740060747183
executed,command,,,"AUTOGEN:::org.eclipse.wst.html.core.htmlsource.ruler.actions/org.eclipse.ui.texteditor.SelectRulerAction",1740060752567
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1740060776722
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740060782253
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060786776
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060798819
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740060798857
