what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.jst.jee.ejb,1.0.201.v200908101600,"org.eclipse.jst.jee.ejb",1740643764938
started,bundle,org.eclipse.jst.jee.web,1.0.200.v200904130912,"org.eclipse.jst.jee.web",1740643764938
started,bundle,org.eclipse.xsd,2.5.0.v200906151043,"org.eclipse.xsd",1740643765188
started,bundle,org.eclipse.emf.codegen,2.5.0.v200906151043,"org.eclipse.emf.codegen",1740643811656
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643811771
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1740643811800
opened,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740643811900
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740643811979
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1740643817875
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1740643887365
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643894282
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643898624
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740643898664
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643906051
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740643910296
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643910363
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1740643910387
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643924200
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643972201
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1740643972249
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740643997076
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.ui",1740644001074
started,bundle,org.eclipse.wst.web.ui,1.1.300.v200905242131,"org.eclipse.wst.web.ui",1740644001074
started,bundle,org.eclipse.jst.common.project.facet.ui,1.4.1.v200908111817,"org.eclipse.jst.common.project.facet.ui",1740644001439
started,bundle,org.eclipse.pde.core,3.5.100.v20090821,"org.eclipse.pde.core",1740644042176
