what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1740055240030
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1740055240030
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1740055240030
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1740055240030
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1740055240030
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1740055240030
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1740055240030
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1740055240045
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1740055240045
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1740055240045
os,sysinfo,,,"win32",1740055240045
arch,sysinfo,,,"x86",1740055240045
ws,sysinfo,,,"win32",1740055240045
locale,sysinfo,,,"fr_FR",1740055240045
processors,sysinfo,,,"12",1740055240045
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1740055240045
java.runtime.version,sysinfo,,,"1.6.0-b105",1740055240045
java.specification.name,sysinfo,,,"Java Platform API Specification",1740055240045
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1740055240045
java.specification.version,sysinfo,,,"1.6",1740055240045
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1740055240045
java.version,sysinfo,,,"1.6.0",1740055240045
java.vm.info,sysinfo,,,"mixed mode",1740055240045
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1740055240045
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1740055240045
