what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740645610228
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740645613190
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740645626772
closed,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740645626772
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740645634447
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645640934
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645643273
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645643457
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645649217
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645649248
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645651064
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740645651104
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740645655002
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740645655033
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740645895664
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740645926639
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740645945510
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740645945510
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1740645950935
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740645955640
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645959914
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645966133
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645966181
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740645968035
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740645968062
