what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1740643006631
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1740643006631
started,bundle,org.eclipse.wst.common.emf,1.1.301.v200908181930,"org.eclipse.wst.common.emf",1740643006631
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.1.301.v200908101600,"org.eclipse.wst.common.emfworkbench.integration",1740643006631
started,bundle,org.eclipse.wst.common.frameworks,1.1.300.v200904160730,"org.eclipse.wst.common.frameworks",1740643006631
started,bundle,org.eclipse.wst.common.frameworks.ui,1.1.301.v200908101600,"org.eclipse.wst.common.frameworks.ui",1740643006631
started,bundle,org.eclipse.wst.common.modulecore,1.1.301.v200908101600,"org.eclipse.wst.common.modulecore",1740643006631
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.1.v200908111817,"org.eclipse.wst.common.project.facet.core",1740643006631
started,bundle,org.eclipse.wst.jsdt.core,1.0.201.v200908101420,"org.eclipse.wst.jsdt.core",1740643006631
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.100.v200809240707,"org.eclipse.wst.jsdt.manipulation",1740643006631
started,bundle,org.eclipse.wst.jsdt.ui,1.0.200.v200905242047,"org.eclipse.wst.jsdt.ui",1740643006631
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.200.v200905120445,"org.eclipse.wst.jsdt.web.core",1740643006631
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1740643006631
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1740643006631
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1740643006631
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1740643006645
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1740643006645
os,sysinfo,,,"win32",1740643006645
arch,sysinfo,,,"x86",1740643006645
ws,sysinfo,,,"win32",1740643006645
locale,sysinfo,,,"fr_FR",1740643006645
processors,sysinfo,,,"12",1740643006645
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1740643006645
java.runtime.version,sysinfo,,,"1.6.0-b105",1740643006645
java.specification.name,sysinfo,,,"Java Platform API Specification",1740643006645
