what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741261638245
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261638245
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741261639933
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261654001
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261654017
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261658857
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261660828
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741261660851
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261660883
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261660900
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741261663871
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261663871
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741261676368
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261678677
closed,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741261680810
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261680825
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1741261680841
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261685103
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261686825
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1741261686825
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261686872
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261686894
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741261689504
closed,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1741261689504
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741261692539
