what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260479922
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260524767
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741260549770
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741260563460
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741260565857
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260575963
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260630522
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741260631486
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260642272
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260850860
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741260851102
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741260852604
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741260853033
activated,editor,org.eclipse.jst.jsp.ui,1.1.401.v200908111935,"org.eclipse.jst.jsp.core.jspsource.source",1741260884398
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260887079
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260897450
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.selectAll",1741260898778
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1741260899204
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260938353
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260942281
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1741260943566
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1741260950649
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1741260953440
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.0.I20090429-1800,"org.eclipse.ui.views.properties.tabbed",1741260953450
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741260961943
