what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057538453
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740057538661
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.copy",1740057545846
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740057547686
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1740057552361
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.paste",1740057554588
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1740057556149
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057559435
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740057561373
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057562730
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057566401
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057570716
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057570763
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057572865
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740057572897
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057576785
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740057576816
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1740057777704
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057821022
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057836426
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740057938977
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740059915881
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740059933556
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740059977930
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1740059977954
