what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.200.v200904140255,"org.eclipse.wst.jsdt.web.support.jsp",1741812670618
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.200.v200904230847,"org.eclipse.wst.jsdt.web.ui",1741812670618
started,bundle,org.eclipse.wst.server.core,1.1.102.v20090825,"org.eclipse.wst.server.core",1741812670634
started,bundle,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.ui",1741812670634
started,bundle,org.eclipse.wst.sse.core,1.1.401.v200909172215,"org.eclipse.wst.sse.core",1741812670634
started,bundle,org.eclipse.wst.sse.ui,1.1.101.v200908261807,"org.eclipse.wst.sse.ui",1741812670634
started,bundle,org.eclipse.wst.validation,1.2.102.v200905201610,"org.eclipse.wst.validation",1741812670634
started,bundle,org.eclipse.wst.web,1.1.301.v200909021400,"org.eclipse.wst.web",1741812670634
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.102.v200903070248,"org.eclipse.wst.ws.service.policy.ui",1741812670634
started,bundle,org.eclipse.wst.xml.core,1.1.401.v200908242115,"org.eclipse.wst.xml.core",1741812670634
started,bundle,org.eclipse.wst.xml.ui,1.1.1.v200908242115,"org.eclipse.wst.xml.ui",1741812670634
os,sysinfo,,,"win32",1741812670634
arch,sysinfo,,,"x86",1741812670634
ws,sysinfo,,,"win32",1741812670634
locale,sysinfo,,,"en_US",1741812670634
processors,sysinfo,,,"12",1741812670634
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1741812670634
java.runtime.version,sysinfo,,,"1.6.0-b105",1741812670634
java.specification.name,sysinfo,,,"Java Platform API Specification",1741812670634
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1741812670634
java.specification.version,sysinfo,,,"1.6",1741812670634
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1741812670634
java.version,sysinfo,,,"1.6.0",1741812670634
java.vm.info,sysinfo,,,"mixed mode",1741812670634
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1741812670634
