what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652431044
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652432944
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652433166
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652436570
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652436604
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652438521
executed,command,org.eclipse.wst.server.ui,1.1.103.v20090909,"org.eclipse.wst.server.launchShortcut.run",1740652438559
opened,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740652443248
activated,editor,org.eclipse.ui.browser,3.2.300.v20090526,"org.eclipse.ui.browser.editor",1740652443295
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652459653
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652461034
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652462386
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.select.lineStart",1740652465617
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652494413
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652508112
activated,editor,org.eclipse.wst.html.ui,1.0.401.v200908111935,"org.eclipse.wst.html.core.htmlsource.source",1740652509874
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1740652511387
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1740652701026
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740652703630
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740658289569
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740658296723
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740659094028
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740659095549
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740659098779
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1740659098869
