what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.wsdl.validation,1.1.401.v200902271605,"org.eclipse.wst.wsdl.validation",1741258312419
started,bundle,org.eclipse.wst.xsd.core,1.1.401.v200903020335,"org.eclipse.wst.xsd.core",1741258312419
started,bundle,org.eclipse.wst.xsl.core,1.0.1.v200908101420,"org.eclipse.wst.xsl.core",1741258312419
started,bundle,org.eclipse.wst.common.uriresolver,1.1.301.v200805140415,"org.eclipse.wst.common.uriresolver",1741258312436
started,bundle,org.eclipse.wst.internet.cache,1.0.301.v200805140020,"org.eclipse.wst.internet.cache",1741258312468
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258318819
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258419426
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258604886
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258663598
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258663614
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258689234
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258706894
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258706910
started,bundle,org.eclipse.compare,3.5.0.I20090514-0808,"org.eclipse.compare",1741258712422
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258725568
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258757749
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258757765
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258764727
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258786231
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.newWizard",1741258786246
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258792273
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258793983
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.edit.delete",1741258793998
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258799913
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1741258830979
